customer_id,natural_key,first_name,last_name,email,phone,address_line1,address_line2,city,state_region,postcode,country_code,latitude,longitude,birth_date,join_ts,is_vip,gdpr_consent
402,CUST-8Z-8}8,Gregory,Zimmerman,morganeric@example.org,+61751419628,6/50 Sparks Street,,Port Kyle,NSW,3202,AU,-40.369171,142.687056,1966-04-02,2024-09-20T15:40:44,False,True
403,CUST-[0{99{-,Andrew,Brown,rmoore@example.com,+61-2-9214-6724,000 Monique Lower,,St. Karen,TAS,2920,AU,-38.871608,118.140454,1990-09-23,2024-06-18T19:40:26,False,True
404,CUST-]8[0]A-,Michael,Jones,wmurray@example.com,03 0539 0567,505 Smith Concourse,,East Amy,ACT,0245,AU,-39.508015,144.056383,1963-10-02,2024-03-31T09:34:37,True,True
405,CUST-A{0}9}-{{,Sean,Williams,lglover@example.com,(07) 1389 5266,,,Christopherstad,NSW,2975,AU,-42.795649,139.528556,1972-12-16,2024-02-04T00:43:42,False,True
406,CUST-]-]--A],Peggy,Robinson,heathersullivan@example.net,07-9558-7680,51 Nathan Walkway,,Hesterton,QLD,2997,AU,-43.785509,142.576930,2000-01-15,2024-04-20T21:50:39,False,True
407,CUST-{0A9--}Z],Maureen,Vang,rebecca43@example.org,+61.471.875.186,Suite 940 1 Sanchez Quad,,Williamsfurt,NT,8126,AU,-38.335855,126.483721,1962-12-15,2024-08-30T07:26:38,False,True
408,CUST-[9,Joshua,Brown,hendrickszachary@example.net,0478-019-133,Suite 303 0 Ashley Trunkway,,Walkermouth,NSW,2986,AU,-35.568278,139.303068,1979-02-03,2024-04-16T13:39:33,False,True
409,CUST-Z--0A9}}-,Melissa,Carroll,vmurray@example.com,03.6848.4828,580 Kristi Boulevard,,Lake Ericahaven,SA,2920,AU,-36.250512,125.914815,2001-07-06,2024-08-20T22:34:19,False,True
410,CUST-]88Z9A9-[Z,Corey,Fields,duncanthomas@example.com,07.6108.9705,2 Green River,,Port David,WA,2037,AU,-35.360075,125.548054,1988-12-16,2024-09-26T01:28:29,False,True
411,CUST-080,Jimmy,Petersen,christopher34@example.com,08 5516 1583,02/66 Mitchell Sound,,Wolfetown,SA,2190,AU,-37.928782,149.455655,1987-05-14,2024-07-08T00:38:46,False,True
412,CUST-9]-[}AZZ0-,Nicholas,Mann,margaret38@example.org,(08).1775.7080,Level 3 71 Lisa Retreat,,West Christineton,VIC,2735,AU,-39.332578,141.326585,2004-10-12,2025-01-07T05:32:34,False,False
413,CUST-8[]-A],Amanda,Elliott,sgalvan@example.net,,43 Edwards View,,South Daniel,VIC,2655,AU,-34.835108,151.994742,1996-04-08,2025-01-28T21:40:27,False,True
414,CUST--9,Jill,Montgomery,jerrymartinez@example.net,+61-462-816-911,9 William Path,,Angelaside,VIC,2928,AU,-36.834761,126.591079,1970-09-26,2024-01-23T09:33:20,False,True
415,CUST-]0[}{,Amanda,Barber,davidlopez@example.com,0494-427-041,,,Port Veronicafurt,ACT,2541,AU,-42.346364,148.223900,1985-05-11,2024-08-01T23:32:03,False,True
416,CUST--}A}{],Tara,Garcia,melissarichardson@example.org,+61 7 5755 3803,302/193 Brandy Gardens,,Karenberg,TAS,7930,AU,-43.367966,116.433514,1993-07-12,2024-10-15T13:24:15,False,True
417,CUST-990,Christine,Cohen,cpetty@example.org,02 2088 9606,1 Elizabeth Flat,,Raymondbury,WA,2938,AU,-40.943289,140.726843,1963-02-17,2024-11-29T12:12:34,False,True
418,CUST-9}9[-9-,Joseph,Johnson,johnsonjessica@example.net,+61-411-724-036,05 Cruz Triangle,,Bushfurt,NSW,9471,AU,-37.915936,143.750538,2011-09-02,2025-01-09T17:02:55,False,True
419,CUST-0[[-8,Justin,Price,yward@example.net,08.9290.7424,420 Ernest Mount,,Chapmanbury,TAS,0958,AU,-43.149889,121.880264,2010-09-17,2024-04-04T12:28:22,True,True
420,CUST-]8[Z,Luis,Caldwell,rrowe@example.com,0490-939-666,5 Fisher Walk,,Katherinehaven,ACT,7797,AU,-40.011380,117.391242,1995-01-31,2024-07-20T16:12:35,False,True
421,CUST-[Z0}[[9A-,Kimberly,Wheeler,ysnyder@example.org,,43/677 Zachary Copse,,Karenfort,SA,7762,AU,-41.416305,113.705119,2003-11-21,2024-06-27T15:24:45,False,True
422,CUST-{80-8]0}-A,James,Ali,jefferymcclure@example.com,0487 062 463,871 Wong Subway,,Myersfort,VIC,2860,AU,-43.040667,132.434035,2008-06-18,2024-10-07T05:37:20,False,True
423,CUST--A-0,Albert,Odom,sharon96@example.com,7777-6687,Apt. 130 214 Rebekah Link,,South Christown,ACT,6350,AU,-39.976072,138.781630,2011-09-26,2024-02-20T03:14:25,False,True
424,CUST-8,Nancy,Schmidt,tylersnyder@example.org,0463 780 571,9 Michelle Line,,East Alexander,VIC,2327,AU,-38.727901,142.190917,1996-10-05,2024-10-13T00:46:44,False,True
425,CUST-]-{-A--8[9,Douglas,Cox,donna54@example.com,(07).1850.6337,Level 1 377 Willis Gardens,,Kristenfort,NSW,8939,AU,-38.256911,144.314053,2004-01-24,2024-10-13T10:53:13,False,True
426,CUST-}}A-8,Joshua,Fuller,michaelasosa@example.com,,Level 0 3 Emily Brace,,Kimberlybury,ACT,2677,AU,-36.513834,135.816451,1987-12-14,2024-07-16T17:26:32,False,False
427,CUST-Z[0-08A088,Rachel,Andersen,velasqueztiffany@example.net,07-8148-0397,Suite 396 80 Gibson Triangle,,South Pamela,TAS,2560,AU,-37.070130,151.855122,2007-01-22,2024-08-14T01:08:33,True,True
428,CUST-Z8}}}{],Charles,Vega,andersenbrandi@example.org,+61301812750,403 Gay Tor,,Saraborough,WA,1226,AU,-43.494610,128.457908,1966-04-10,2024-06-02T14:26:39,False,True
429,CUST-Z}9{A[9-A{,Eddie,Haynes,david20@example.org,(03) 2953 9782,900 Hart Walk,,East Aliciaside,NSW,8264,AU,-40.117954,148.902252,1989-10-28,2024-05-17T01:23:57,False,True
430,CUST-]]A,Kelly,Logan,zsullivan@example.com,+61 417 786 202,,,West Alanmouth,ACT,9060,AU,-37.992325,128.049893,2003-08-24,2024-06-06T12:48:23,False,True
431,CUST--9Z---,Kenneth,Cervantes,lisaallen@example.org,(03).1862.3988,2/1 Jessica Laneway,,Vasqueztown,SA,2689,AU,-40.351456,123.532557,2004-12-13,2024-10-20T04:33:41,False,True
432,CUST-}-Z]8AA],Andrew,Grant,glennsmith@example.org,(03)-3498-3313,187/829 David Plaza,,Port Jenniferhaven,NSW,2625,AU,-43.160657,114.469072,1981-12-05,2024-06-28T17:41:58,False,True
433,CUST-AA{,Joshua,Melton,dawnwoods@example.com,+61280771034,01/62 Campbell Place,,Williamstad,NT,1435,AU,-38.016617,112.959919,1993-01-13,2025-01-04T21:40:09,False,True
434,CUST--}{Z-,Zachary,Mahoney,williamsstephen@example.org,(02)47136594,Unit 76 13 Mary Gates,,Webbfort,QLD,3056,AU,-43.956276,149.018302,1979-10-06,2024-09-07T17:51:14,False,True
435,CUST-9{}{,Jesse,Oliver,tjames@example.org,+61-2-3251-6713,551 Jessica Reach,,East James,ACT,2035,AU,-38.581088,125.793237,1962-11-12,2024-12-11T01:25:52,False,True
436,CUST--8},Eric,Moore,jimmybarnes@example.org,(08)23332318,19 Hopkins Foreshore,,Port Julietown,NT,2722,AU,-43.243396,150.708948,1970-10-22,2024-10-29T17:28:23,False,True
437,CUST-]9,Dakota,Cherry,jason77@example.org,03-7695-5062,371 Donna Ramp,,Shannonstad,NT,2677,AU,-39.189924,142.133253,1980-07-22,2024-12-21T23:05:15,True,True
438,CUST-[[-}}A{],John,Ewing,gcurtis@example.net,+61.442.150.016,Apt. 645 7 Conrad Crossway,,Garrettbury,QLD,2599,AU,-34.207216,124.650927,1997-03-08,2024-07-06T07:19:41,False,True
439,CUST-8--AA8[A],Brooke,Collins,sherryhaney@example.com,(03) 9897 5938,779 Krista Firetrail,,Carrollview,ACT,2963,AU,-39.322981,131.674716,1969-10-09,2024-02-05T12:03:27,False,True
440,CUST-A[[A],Jose,Garcia,tinawilliams@example.net,+61 424 978 602,9 Amanda Laneway,,Williamsland,TAS,2655,AU,-43.577469,122.480904,1978-08-25,2024-07-26T17:19:49,False,True
441,CUST-}88}-A}{AA,Kimberly,Osborne,kmoore@example.org,0274682526,49 Parsons Lane,,Garnerside,NT,2985,AU,-34.417977,136.805761,2009-03-04,2024-03-16T20:35:09,False,True
442,CUST-{-[}]8]A,Benjamin,Stanley,howardrachel@example.com,4410-9888,05 Ayala Estate,,East Alan,TAS,2780,AU,-39.235283,137.770241,1974-11-26,2025-01-08T03:25:05,False,True
443,CUST-[8Z][-[{,Rhonda,Flowers,lindsay78@example.com,(02).8573.1479,1 Melissa Lower,,Ashleyland,ACT,2903,AU,-39.854848,114.595359,1976-10-05,2024-01-02T02:37:34,False,True
444,CUST-Z80-AZZ,April,Brady,barajasanita@example.com,07.3711.0797,537 Woods Centre,,Walkerchester,WA,2741,AU,-34.495293,139.256550,1983-12-28,2024-02-09T22:14:24,True,True
445,CUST-999[}{,Ashley,Gonzales,akemp@example.net,0463.366.209,6 Rios Circle,,North Joeport,TAS,2661,AU,-39.183714,127.588463,1961-09-01,2024-08-14T17:34:51,False,True
446,CUST-0}-{9,Richard,Rogers,andrea02@example.net,27301525,6/859 Christopher Beach,,Mercerport,VIC,2196,AU,-36.642164,137.289792,1987-01-03,2024-11-16T21:42:17,False,True
447,CUST--[{9-9-889,Renee,Duffy,melissa19@example.com,9778-5266,Apt. 948 232 Lee End,,Port Brenda,NSW,2493,AU,-39.191033,116.943091,2004-09-26,2024-07-24T05:11:15,False,True
448,CUST-][[--[9},Danny,Bowman,edwardcarlson@example.org,+61-442-227-639,7 Silva Range,,Jackiefort,SA,5703,AU,-42.138887,126.497241,2001-10-14,2024-05-28T05:40:55,True,True
449,CUST---089{}]8,Clayton,White,lindalang@example.org,54890034,975/87 James Parkway,,Morrisonbury,NSW,1977,AU,-38.679902,118.307378,1968-12-26,2024-10-19T08:46:15,True,True
450,CUST--{AA][},Anthony,Burnett,kathleen13@example.org,+61 441 815 450,0 Laurie Cove,,Barberland,TAS,2007,AU,-34.325805,119.744749,1973-09-16,2024-08-31T08:37:13,False,True
451,CUST-Z8Z8{,Kristin,Rivera,dbowen@example.com,+61-3-3616-7593,821 Scott Circlet,,Huntmouth,QLD,2678,AU,-43.658298,140.972899,1960-06-04,2024-11-22T22:12:55,False,True
452,CUST-A{]Z088A},Michael,Barnes,fitzgeraldedwin@example.org,0496 226 018,552/06 Justin Brace,,Clarkview,ACT,2906,AU,-40.234305,134.017798,1969-01-17,2024-12-04T22:32:06,False,True
453,CUST-8A-8[{Z,Aaron,Smith,ryanadams@example.org,+61-477-412-530,Apt. 905 440 David Fairway,,St. Andreaview,SA,2816,AU,-35.996184,146.114891,1992-06-06,2024-11-08T14:30:01,False,True
454,CUST--]098-,Haley,Gomez,diazadrian@example.net,,3 Mueller Ground,,Port Gary,QLD,2667,AU,-42.605779,112.419989,1980-04-17,2024-06-19T19:59:19,True,True
455,CUST-]Z{{-80],Hannah,Garza,rsmith@example.org,45612523,Apt. 036 446 Laura Tollway,,St. Patriciaville,QLD,9564,AU,-43.203147,118.659626,2014-04-06,2024-03-27T00:17:35,True,True
456,CUST--{[Z,Paul,Dyer,christopherolson@example.org,+61 422 201 525,30/70 Aguilar Reach,,Lopeztown,VIC,0991,AU,-43.110008,151.589243,1995-02-01,2024-02-10T12:52:10,True,True
457,CUST--{90,Lance,Stewart,bad_email,(07) 7037 2482,,,South Joseph,VIC,2608,AU,-43.326259,139.247738,1969-08-04,2024-06-01T14:37:41,False,True
458,CUST-AZ9Z{{90Z8,Whitney,Padilla,timothyjackson@example.com,(02) 5550 9623,Unit 20 41 Frank Green,,Jenniferton,VIC,2977,AU,-41.951725,114.525609,1985-10-14,2024-12-11T22:01:38,True,True
459,CUST-[0,Kevin,Weber,hterry@example.com,(08) 0946 4308,88/46 Paul Spur,,Phillipport,NSW,2654,AU,-39.103586,129.608895,1978-01-31,2024-08-11T04:01:02,False,True
460,CUST-[--0,Amy,Hayes,huynhbenjamin@example.net,(07)-4165-0890,883 Thompson Lane,,Elizabethfurt,VIC,0856,AU,-37.046210,148.265884,2002-05-26,2024-01-26T17:41:58,True,True
461,CUST--{-[AA]Z,Tonya,Thomas,timothyflowers@example.com,08.4297.2448,3 Li Cross,,Madisonstad,NSW,2155,AU,-34.589909,127.648652,1992-12-13,2024-10-17T20:35:56,True,True
462,CUST-ZZ8Z-}-,Gary,Boyer,zstewart@example.org,+61798687126,3/33 Jamie Rotary,,Guzmanland,WA,2619,AU,-34.537556,119.648433,1971-11-17,2025-01-14T16:19:50,False,True
463,CUST-}88{[}--8},James,Jones,vincent89@example.com,0475.879.791,949 Jonathan Bypass,,Lake Richardtown,ACT,0940,AU,-43.084280,144.177491,2002-03-08,2024-09-07T08:08:52,False,True
464,CUST-0--[,Michael,Mendez,tinalawson@example.org,+61 2 5269 9622,15 Joseph Highway,,Kathleenberg,SA,2271,AU,-43.766603,148.484083,1984-11-08,2024-10-25T07:47:52,False,True
465,CUST--0][9{Z9A],Courtney,Collins,ruizjesse@example.org,07.7055.7832,94 Ryan Strand,,St. Davidfurt,SA,2824,AU,-40.558091,141.486608,1984-05-30,2024-07-29T23:54:47,False,True
466,CUST-8[-A{[],Jeff,Jensen,meaganlopez@example.org,+61-7-5554-0603,Level 3 9 Stephanie Mews,,Margaretside,QLD,2683,AU,-43.683290,125.945894,1965-02-04,2024-08-13T17:51:42,False,True
467,CUST-0}8{A-A9,Matthew,Martinez,wclark@example.com,+61 2 3978 9469,49 Timothy Run,,New Justin,WA,2832,AU,-35.888684,145.995420,1980-03-02,2024-12-14T01:14:22,False,True
468,CUST-[88ZZ,Paul,Martinez,snydermatthew@example.org,(07).2710.4564,79 Dawn Follow,,Yolandabury,WA,2917,AU,-37.052997,141.522414,1993-02-19,2024-01-05T22:51:15,False,True
469,CUST--{}09Z,Walter,Yu,ubennett@example.com,03-5211-3407,989 Veronica Promenade,,West Leah,TAS,2763,AU,-37.150422,128.315485,1969-03-17,2024-04-15T11:30:20,False,True
470,CUST-9[{-[}}[--,Madison,Smith,johnsonbeth@example.net,,,,Lake Jefferyland,ACT,2807,AU,-40.644628,126.281013,1985-01-22,2024-05-07T22:05:54,True,True
471,CUST-Z0-0Z,Karen,Owens,fgriffin@example.org,0414.019.261,Flat 44 9 Levine Walkway,,Brownborough,VIC,9708,AU,-39.980788,136.014235,1997-06-21,2024-07-19T13:15:00,False,True
472,CUST-0-0[9,Melissa,Morgan,patrickbrenda@example.com,+61 466 840 971,287 Christopher Quays,,Tammymouth,WA,4216,AU,-41.754146,117.413095,1991-01-02,2024-07-16T19:53:41,False,True
473,CUST-]}80,Mark,Graves,smithjodi@example.net,+61 485 041 974,0 Rachel Part,,North Martha,QLD,2647,AU,-38.024204,151.196219,2002-07-23,2024-06-06T03:08:25,False,True
474,CUST--A8-0[]]8],Mike,Sullivan,tyler44@example.net,,87 Matthew Basin,,Jacquelineton,SA,7218,AU,-37.787536,151.063302,1970-01-11,2024-09-06T02:27:54,False,True
475,CUST-[Z],Kimberly,Gilbert,garciaaudrey@example.net,07 2649 7764,0 Justin Grove,,Bonniemouth,QLD,2281,AU,-36.480264,130.972544,1969-10-05,2024-06-07T05:00:32,False,True
476,CUST-]A0--89,Kenneth,Johnson,tuckerzachary@example.com,3557 6977,90 Gilbert Part,,Paulaport,SA,2639,AU,-37.806184,144.476914,2009-07-11,2024-11-26T17:52:56,False,True
477,CUST-}A]}0-,Gerald,Carrillo,deannaross@example.org,(07) 9242 9841,Apt. 483 453 Brown Loop,,St. Emily,QLD,2642,AU,-41.698114,143.883273,2000-09-09,2024-10-23T17:46:03,False,True
478,CUST-[-{ZZ}A{}-,Jennifer,Clark,brandon59@example.com,02 3744 7395,35/697 Hughes Broadway,,North David,WA,5534,AU,-43.967021,139.970103,1987-07-05,2025-01-27T14:54:31,True,True
479,CUST-A0]-Z-,Martin,Terrell,austin75@example.com,5606 3292,,,St. Dawnstad,WA,0902,AU,-34.971967,138.052942,1976-03-03,2025-01-04T07:22:22,False,True
480,CUST-0A,Julia,Sanchez,alicia56@example.org,08-1842-3311,9 Foster Slope,,Danielsfurt,SA,5106,AU,-37.049116,115.772211,2010-12-20,2024-10-20T04:51:52,False,False
481,CUST-ZA00-{[9,David,Kim,mathewsaudrey@example.net,(08)-7120-4339,2/981 Nicholas Chase,,Samanthaside,ACT,2912,AU,-41.351726,150.212113,1977-07-30,2024-09-02T20:52:37,False,True
482,CUST-[]0[-}{},Gary,Davis,randycolon@example.org,,03 Wright Plateau,,St. Marissastad,QLD,2030,AU,-34.051031,149.818572,2014-04-22,2024-08-01T15:33:09,False,True
483,CUST-[]]}09,Lisa,Jackson,brucejohnson@example.net,6082-1958,Level 0 8 Brandon Crossing,,Cruzton,WA,8814,AU,-38.753545,140.172702,1973-09-21,2024-06-22T10:46:46,False,True
484,CUST---0Z80,Joshua,Hernandez,gerald68@example.org,4137-8180,Unit 63 519 Anderson Sound,,Williamside,QLD,7398,AU,-38.930178,146.736136,2003-05-16,2024-09-04T16:05:47,False,True
485,CUST-8A08Z--A,Molly,Thompson,gpark@example.net,,,,Martinezland,VIC,5797,AU,-35.008271,145.450020,1967-09-22,2024-07-16T15:48:30,False,True
486,CUST-[A,Nichole,Hogan,wallerkenneth@example.org,0466.870.297,44/970 Justin Green,,Ramirezburgh,WA,2772,AU,-39.756825,114.190003,1963-09-07,2024-07-08T13:27:46,False,True
487,CUST-8[[88A[899,Anthony,Clark,michaelporter@example.org,+61 446 272 958,0/00 Theresa Vale,,Jerryport,ACT,0859,AU,-39.169796,131.260912,2010-12-01,2024-03-24T12:31:46,False,True
488,CUST-A8-,Sarah,Phelps,vfreeman@example.com,08 9128 1043,8 Robles Green,,St. Juanville,ACT,2673,AU,-35.707895,112.390806,1979-04-01,2024-07-19T14:31:37,False,True
489,CUST-09-}}Z]9},Robert,Thompson,stoutdaniel@example.com,+61227137223,Level 8 8 Gene Steps,,Owenshaven,SA,2619,AU,-43.164311,151.562512,1969-10-15,2024-03-04T15:16:06,False,True
490,CUST-8-ZZZ0-A,Shannon,Brown,aholt@example.net,0343565900,9 Patterson Cross,,South Jessica,ACT,2918,AU,-37.934452,144.042333,1966-12-16,2024-03-09T13:04:40,False,True
491,CUST-{0A[{9,Kayla,Rivera,mrollins@example.com,(02).3192.3823,94 Melissa Amble,,Anthonymouth,ACT,2909,AU,-34.102803,129.428528,2011-03-28,2024-12-20T08:39:47,False,True
492,CUST-[Z]0Z8Z][,Derek,Brewer,lindsey39@example.com,02-1994-0393,380/0 Trevino Dip,,Jasonfurt,TAS,2938,AU,-35.583776,126.661215,1965-06-25,2024-05-24T14:34:52,False,True
493,CUST-8{}]8},Andrew,Fowler,gonzalesadam@example.com,+61.8.2673.2919,10 Penny Esplanade,,Andersonland,NSW,2763,AU,-43.344240,116.678657,1973-04-19,2024-03-26T12:34:02,False,True
494,CUST-A]],Joseph,Haynes,ramirezpamela@example.net,0870434101,4 Mariah Villas,,St. Alicetown,NT,2619,AU,-36.744070,134.730217,1986-11-29,2024-04-26T12:45:32,True,True
495,CUST-{A-{,Danielle,Wolfe,wgreen@example.com,6678-9645,67/814 Kyle Square,,West Deanna,NT,2966,AU,-43.439866,145.512854,1977-08-19,2024-11-17T16:51:18,False,True
496,CUST-A}9-8Z9A[,Wendy,Gonzalez,tlopez@example.com,+61 7 2417 1778,Flat 89 366 Timothy Lane,,Benitezmouth,ACT,2920,AU,-41.307540,137.194734,1987-03-26,2024-10-26T13:30:32,True,True
497,CUST-8{,Angela,White,lopezmartin@example.com,77920506,898 Huynh Glen,,Michelechester,TAS,2602,AU,-34.343249,129.573498,2009-10-29,2024-06-03T20:51:49,False,True
498,CUST-{A}A-9,John,Kelly,annamiller@example.com,5395 8111,79 Cassandra Meander,,South Tanyahaven,ACT,2903,AU,-37.644354,130.858181,1970-06-19,2024-03-31T20:42:36,True,True
499,CUST--A-[[-8-{,Thomas,Hughes,nancyjones@example.org,+61216372784,Suite 223 5 Johnny Avenue,,North Lacey,TAS,2115,AU,-42.398700,117.181916,1996-01-20,2024-08-12T18:37:48,False,True
500,CUST-ZA{A},Steve,Matthews,gabriela13@example.org,+61 8 4815 8197,,,Dalefurt,SA,5649,AU,-40.659203,117.607287,2010-02-27,2024-07-23T13:59:19,False,True
501,CUST-Z-0{880,Jorge,Marshall,xchavez@example.net,+61-7-3210-8397,945 Lara Quadrant,,Roberttown,SA,5537,AU,-42.029071,147.757451,2012-04-26,2024-05-11T21:20:53,False,True
502,CUST-00]}0-,Karen,Hawkins,shaffernathan@example.org,07-4134-9802,531 Amber Upper,,New Danaton,ACT,2693,AU,-36.691976,140.882564,1960-04-14,2024-09-19T10:26:56,False,True
503,CUST--AZ][8,Rhonda,Ortega,haynesamanda@example.com,+61.2.2070.1333,32 Adam Vista,,West Jameshaven,WA,9404,AU,-41.865381,122.500972,1983-07-22,2024-04-08T01:18:30,True,True
504,CUST--0,Anna,Ross,dstrong@example.com,07 2568 4418,18 Robert Fairway,,Bethland,TAS,1764,AU,-35.837543,145.688447,2003-12-14,2024-11-28T05:36:28,False,True
505,CUST--AA]A[]A,Austin,Smith,halvarez@example.org,03.7484.1547,,,St. Brett,QLD,2933,AU,-36.911741,144.110236,2001-08-17,2024-02-08T09:27:16,False,True
506,CUST-]--0},John,Bishop,carpentersarah@example.com,07.4564.8034,5/27 Brown Court,,New Frank,QLD,2665,AU,-37.525976,142.410762,2010-02-27,2024-12-31T00:14:37,False,True
507,CUST-]]0-A[,Troy,Gilmore,pmarshall@example.com,+61.453.138.574,,,Port Andrewshire,ACT,2991,AU,-42.309598,136.723902,1998-01-08,2024-07-30T18:55:44,True,True
508,CUST-[A0[}{9]{},Daniel,Malone,jlewis@example.org,+61-8-4196-4217,18 Campbell Meander,,Molinaside,QLD,2628,AU,-43.081554,113.109399,2012-12-12,2024-08-15T03:49:33,False,True
509,CUST-09-[8{0--,Michael,Hanna,maria85@example.net,+61 452 057 929,Apt. 906 86 Kelly Spur,,Chapmantown,TAS,2531,AU,-37.518831,137.141384,1976-11-24,2024-03-28T04:57:43,False,True
510,CUST-00,Joshua,Nelson,thowell@example.com,(03).6073.2402,3 Jennifer Steps,,East Jermaine,ACT,2941,AU,-40.418644,130.820445,1961-01-12,2024-07-14T14:12:01,False,True
511,CUST-A}8-{-{]Z9,Gregory,Robinson,kevinhall@example.org,+61.455.082.768,67 Brandon Bridge,,Jonathanside,VIC,2997,AU,-37.994206,135.970614,1975-08-19,2024-03-22T16:31:08,False,True
512,CUST-[ZZ00}{{,Tamara,Johnson,douglascampbell@example.net,+61 2 8841 4956,76 Samuel Spur,,West Ashley,TAS,2625,AU,-35.241976,132.766223,1977-02-17,2024-01-26T07:53:37,False,True
513,CUST--8]},Kayla,Cooper,hbaker@example.org,(07).9823.6405,367 Burns Byway,,Port Erin,TAS,0848,AU,-37.613466,148.046613,1978-04-23,2024-01-25T07:18:38,False,True
514,CUST-Z[8Z9-9Z]],Melissa,Baker,asosa@example.net,+61 2 0358 6543,311 Franco Gully,,Lake Adam,ACT,2677,AU,-39.598594,143.601972,1979-12-09,2024-10-11T16:12:55,False,True
515,CUST-{-},Darlene,Patterson,sanderstaylor@example.net,0483-558-401,Apt. 417 459 Edwards Foreshore,,New Erin,TAS,2638,AU,-38.849146,131.177928,1986-01-25,2024-03-08T03:02:13,False,True
516,CUST-]-0]{8,Karen,Miller,nelsonjason@example.net,+61 479 423 477,,,Sierrafurt,VIC,2765,AU,-42.731234,133.663477,1993-08-26,2024-03-13T03:22:40,True,True
517,CUST--9[[Z[8AZ-,Brooke,Miller,michelewalker@example.com,9799.3695,6 May Retreat,,South George,NSW,2614,AU,-41.185482,119.960781,1962-09-12,2024-09-19T11:32:16,False,True
518,CUST--}AZ[],Mark,Washington,robert25@example.org,,,,Lake Brian,VIC,2984,AU,-42.484887,146.320628,1970-01-01,2025-02-02T19:05:27,False,True
519,CUST-A-[9Z,David,Bell,matthewtran@example.com,14520352,Level 9 7 Ho Line,,Alexachester,NT,0998,AU,-38.117680,141.430974,1991-01-08,2024-02-03T18:46:33,False,True
520,CUST-]088}]},Tyler,Beasley,susan11@example.org,(02)-2470-3890,Apt. 218 1 Roberts Rotary,,South Kimberly,SA,2677,AU,-39.725517,123.657995,1976-01-26,2024-06-08T17:19:52,False,True
521,CUST-[AA[,Robert,Shannon,courtney26@example.net,+61-448-580-077,437 Randy Follow,,Richardsonfort,TAS,2684,AU,-39.842881,115.975652,1968-05-13,2025-02-02T00:39:26,False,True
522,CUST-}[{}8---99,Shelley,Becker,jeffersonjessica@example.com,(07).2454.0417,9 Giles Heights,,Haileytown,WA,2619,AU,-38.854163,117.531123,1990-07-07,2024-09-25T15:01:47,False,True
523,CUST-[A898,Jennifer,Santos,james15@example.org,+61397035992,22 Beltran Drive,,St. Loritown,WA,2619,AU,-41.239221,144.793629,2005-07-19,2024-04-22T18:48:23,True,True
524,CUST-0--,Ronald,Taylor,lauren01@example.org,+61251997852,31 Williams Vista,,Jennifermouth,TAS,2619,AU,-41.415271,124.710699,2011-09-24,2024-09-13T04:48:30,False,True
525,CUST--8A99Z}-A,Melanie,Jenkins,bbender@example.org,0864298978,Level 9 3 Duarte Underpass,,Melissamouth,SA,1283,AU,-41.832720,124.482273,1977-05-15,2024-10-13T18:11:12,False,True
526,CUST--{Z[[AZ{]},Nicole,Blankenship,jbaker@example.com,+61-490-179-411,159 Jessica Round,,South Alexander,QLD,2112,AU,-40.998617,130.068779,2008-08-10,2024-12-09T12:37:54,False,True
527,CUST-A-{-Z,Jeremy,Kim,michellechoi@example.com,+61.484.476.921,Apt. 750 45 Susan End,,Phamport,SA,7951,AU,-43.626451,137.772344,2004-04-08,2024-11-27T04:00:11,False,True
528,CUST-A{[A{,Tanya,Floyd,stevenford@example.com,(08)-6636-8328,118 Hoffman Edge,,Heatherville,VIC,2978,AU,-34.258151,120.649604,1976-01-27,2024-03-09T06:27:28,False,True
529,CUST-}-,Nicole,Meza,kathleen58@example.net,(02)27648516,3/82 Peterson Mews,,St. Seanchester,WA,2913,AU,-38.461002,124.382805,1966-07-20,2024-04-07T15:12:44,False,True
530,CUST-8-A0,Michael,Walker,brittanyfisher@example.net,+61 425 959 198,74 Owens Causeway,,St. Lisachester,WA,0296,AU,-39.725661,148.071768,2007-07-18,2024-10-06T19:01:54,False,True
531,CUST-89{80]9,Adam,Hunt,catherine10@example.com,(08)-2686-9555,57/67 Jordan Loop,,South Nancy,NT,2257,AU,-36.951919,135.964136,1991-12-22,2024-10-02T05:11:05,False,True
532,CUST-08-9}89,Cynthia,Howard,opeterson@example.net,4401 4319,5 Chase Dell,,Jordanhaven,NT,2680,AU,-39.529057,133.320969,2002-08-28,2024-10-12T18:52:22,False,True
533,CUST-Z0{]00A-8,Joshua,Everett,xgarcia@example.com,3863.2891,2 Mary Cul-de-sac,,Lake Dawnhaven,WA,5938,AU,-36.716602,117.409647,1967-01-25,2024-01-02T00:53:56,False,True
534,CUST-}[--,David,Tucker,jgibbs@example.org,5177-1785,075 Schmidt Street,,East Luis,SA,1371,AU,-39.914882,122.761167,1998-01-22,2024-09-11T14:04:45,False,True
535,CUST-88]-Z--]}8,Brandi,Kaufman,jeffreyhernandez@example.org,+61-7-8455-4667,82 Jodi Basin,,Deannaburgh,SA,2920,AU,-39.453199,118.654737,1987-07-24,2024-06-27T13:25:39,False,True
536,CUST---0]8[{,Katherine,Gilbert,toddschroeder@example.com,+61.445.924.112,33/7 Hernandez Viaduct,,Port Brianview,WA,2992,AU,-40.896143,127.034831,1974-07-30,2024-10-02T20:25:57,False,True
